1639	-0.81742233 -0.4141708 -1.1364318 1.1741627 -1.9587382 0.23057994 -0.81080925 0.9960469 -0.39794177 1.2232611 -0.5537053 1.7301096 -0.033792995 0.8961905 2.1742022 -0.45498645 0.9057518 -0.7336894 0.3119751 0.08933404 -1.1198647 0.5769646 1.1629852 -1.1723336 0.42812997 -1.6339343 -1.472596 -0.5934207 -0.27229396 -0.1623899 -0.0827527 0.87081504 0.1311094 0.3899867 -1.0026524 -0.78842163 -0.6501244 -0.3347076 0.23917118 1.3693033 -1.7973547 0.9449635 1.1686393 0.5495169 -0.65147734 -0.05146168 0.5861708 1.030957 0.9136856 0.23075429 2.2339265 1.6662707 -0.37204486 0.35869265 -1.2324178 -0.0666262 -2.2225912 -1.115623 1.0717778 -1.3608193 0.5396167 -0.8687888 1.2291632 -0.64955485
1298	0.3325796 -1.2338464 -1.0336332 0.24174957 0.5696102 -0.25514355 0.5479871 1.5528842 -0.34839705 0.19843137 -0.61118937 0.9882895 -0.7633415 -0.43730474 -1.0349596 0.8061434 -0.31504065 -1.3197823 -1.3437787 -0.08986993 -0.9618064 -2.0267327 0.19274746 -0.31501377 0.5781076 -1.4400675 -0.22865114 -0.36096638 0.7308348 0.09399845 -0.7176319 1.1759355 0.03922334 -0.17884888 0.7652722 1.1549087 2.4837255 0.52083266 -0.02113939 -1.4172125 0.14262566 1.3533187 -1.2031088 -1.4253314 -0.50829536 -0.4018071 0.559861 0.7406542 -0.10733571 -0.60981894 -1.7618576 -0.3584479 0.8293995 -0.8135151 0.4871702 1.2574315 -0.089814276 -1.0617253 -0.19184877 1.4702811 -0.44774687 1.1411157 0.9771613 -0.116831645
8	-0.4232131 1.0482491 -0.29043382 1.8369384 -1.9237621 2.0723271 0.077996664 -0.17216757 -1.244703 -0.9717477 -0.4325419 -0.2279159 1.4165387 0.35232538 -1.3830409 0.8558552 0.35978374 -0.40226293 -1.3267939 -0.40886852 -0.94664633 -0.57078904 -0.4476932 0.34585539 0.03912121 0.61126715 -0.23458669 1.4682846 0.0414695 -0.3160084 -0.44294024 -0.27868667 -1.2730538 -0.8882923 0.7666705 0.2411133 0.719826 0.11978748 1.4589099 -1.0010049 1.1853849 0.4386014 -1.1683414 -0.80543697 0.36782867 0.054706167 -0.8334421 0.72512317 -0.86934835 -0.14976017 -1.0099566 0.66842055 -0.50034547 0.28150776 1.1698478 -1.5517755 -1.9468317 -1.1298668 0.43469107 -1.0510645 0.5945853 0.4107057 2.2024164 0.29451832
2536	-0.10485193 0.8760197 0.0970273 -0.5602571 -0.14208533 0.36715478 0.17612725 -0.4595005 0.105040796 -0.045845017 -0.2438278 0.19485228 0.43117064 0.17014778 -0.65233135 -0.26626378 -0.03239423 0.7236227 0.56670547 -0.009431437 -0.40368703 1.0688248 0.47027805 0.3045804 -0.27415842 0.1817997 0.16115664 0.21943614 0.11846301 0.09305512 0.054420304 -0.23543131 0.07677991 -0.51064837 0.505615 0.11802099 0.19093531 -1.2519684 -0.22654003 0.26859546 0.6755525 -0.68748116 -1.1275104 0.43159878 -0.22397533 0.30722284 -0.60223395 -0.0032386463 0.018886387 -0.25564757 -0.06734779 0.5049596 -0.10977674 0.5517156 -0.24587855 0.19509728 -0.36619592 0.01970201 0.45586306 -0.88537633 0.4402331 -0.48350018 -0.4656854 -0.055929985
1053	-0.03751891 0.013275903 -0.20155364 0.72422 -0.30961287 0.21235035 0.04945914 -0.26139575 -0.5647985 0.6045742 1.0074601 0.5383804 -0.12005491 0.27538395 -0.5976893 -0.26585567 0.07940915 -1.007003 -0.20343602 -0.097241156 -0.73352724 0.5567083 0.38917124 -0.2866991 0.6939894 -0.29822314 -0.10626989 -0.7661198 -0.42270273 -0.7789395 -0.11571647 0.38355488 -0.29485404 0.04856873 0.31720147 0.7352507 -0.28022677 1.1765517 0.003544122 0.06358124 -0.17549895 0.02486756 1.0047511 0.18228164 0.69040436 -0.18793863 0.20709246 -0.32446584 0.3676881 -0.17814054 0.00961365 -0.7203523 0.13829619 -0.37780553 0.24115673 0.56730425 0.25939023 0.40078783 -1.1516304 0.4363513 -0.32991877 0.5298269 -0.0019242875 0.3347758
25	-0.63136566 -1.5174512 -0.03752057 -0.64277 0.9583364 -0.06719805 -0.2240928 0.32354048 -0.1263909 1.2958072 -0.096834466 -1.102131 0.37112325 -0.80783886 -1.1337801 -0.13515744 0.88196754 1.4460025 -0.09792568 0.31399083 0.77499574 0.43137148 -0.3662276 0.18433309 -0.51418674 -0.9536006 0.6056254 -1.0756255 0.96665 -1.6836318 -0.47150758 -0.6928209 0.7617231 0.11393651 -0.4680078 -0.4613286 0.48864657 -0.12104984 -0.6148217 1.229824 -1.5219903 -1.7467628 -0.2948245 1.0680859 -1.1091956 0.5850727 -0.13469714 0.14996056 -1.0013256 0.46991706 -1.0709295 0.27855894 -0.80070937 0.53912127 0.26339048 0.72865 0.421738 -1.1559261 -1.7475822 -0.6947689 -0.7752405 -0.6541413 0.84935 -0.54032797
356	-1.490144 1.1786739 -0.29254067 -0.055432077 0.83248484 -1.6446288 1.2062886 0.52351284 -0.42571715 -0.33006206 0.9180799 0.5035832 -0.6240546 0.21520989 -1.909848 0.27463254 0.501055 1.3902011 1.4007072 0.6753891 -0.07699458 0.42850614 -0.11856277 -1.1749017 0.43601704 -0.020030092 -0.6920517 -2.1857476 -1.0086225 1.4733279 -0.33018646 -0.029338118 -0.673537 1.8755147 -0.1071304 -0.6319918 -0.1932689 0.32604906 1.9296582 -1.1895436 0.6607573 0.49263823 -1.8267636 -0.4612741 -1.6321911 -1.4678087 0.58323294 2.111919 1.1737195 -0.44878623 -0.032186624 0.9784127 0.33351064 -1.8309888 -0.9608912 -0.088978656 0.95717686 -0.62687737 0.9545597 1.2679036 0.6309806 -0.17519669 -0.30795237 0.7089682
1078	-0.6138974 0.21186048 -0.11750498 -0.055543315 -0.20586479 0.12698743 0.069982655 0.106094405 0.40627995 0.23389286 -0.70463455 0.556067 0.10933797 1.4881623 0.22774069 1.0199096 0.28683078 0.71526176 -0.54737794 0.3758505 -1.1896882 -0.6786731 -0.21333247 0.79270005 0.08428213 -0.8554694 -0.076843515 1.5239688 -0.77834237 -0.27619755 0.12716232 -0.797122 0.71292126 0.8380343 0.71062696 -0.5838948 0.5398142 -0.26806515 1.6131861 -0.49230462 -1.0136352 0.9271635 0.12634021 -0.5857778 -0.56419384 -0.482965 0.15718573 1.0672016 -0.8007767 1.1593118 -0.8238711 0.4322305 0.75358063 -0.3622033 0.65543324 0.7192914 0.7785676 -1.298441 0.37638125 -1.2791364 -0.3422397 -0.9903784 0.73853505 -0.43326122
461	-1.0628643 -2.2141612 -0.23295948 -0.25379547 2.4421995 -0.2756723 1.5390223 -0.12767087 0.072057955 -0.6885936 0.17107832 -0.21598285 0.8256647 1.5967884 0.37136897 -1.2048163 -0.13324696 -0.79932696 2.1612842 -0.064477526 0.2502725 -0.5727573 0.35971984 -0.7869601 -1.2102973 -0.9373869 0.68300176 0.34007403 -0.8091246 0.8188269 -1.296718 1.4625701 1.1673502 0.35882592 0.5936349 1.2980688 0.3960014 -0.45694166 0.79794574 0.049225017 -0.32379338 0.58427334 0.21804136 1.2050546 1.1861621 1.4815606 -1.1214435 -0.7145069 -2.0436623 1.2112055 0.07307947 0.6463565 -0.22445095 1.5363555 -1.4502354 -1.3352796 -2.1402614 -0.98126566 -0.5407556 0.85318816 -1.5258089 0.762071 -1.299454 -0.96852165
2095	0.7187012 -0.4912864 0.40255588 0.91805923 0.16268772 -0.8659359 -0.5870841 0.60605705 -1.2030593 1.4751406 -0.215902 0.40491146 -0.3858791 -0.992952 -0.37842545 -0.8427978 -0.90875214 0.085594386 0.37141532 0.65667677 0.74894774 0.9194252 -0.2606028 0.61502993 -1.0089769 0.55683637 -0.612549 1.1065772 -0.80458784 0.9937714 0.41281214 -1.2339717 -0.7502513 1.1890115 -1.5276226 0.014101945 0.67617095 0.55184376 0.19699828 -0.27611557 0.71551454 0.4022662 -0.43223268 -0.23136882 1.5603164 0.22040737 1.4898597 -0.7033643 -1.3438541 0.4898219 -0.16310763 1.1223323 -0.17554267 -0.46041667 -0.44711155 -0.39263058 1.3862772 0.4991074 -0.6315665 -0.49292308 0.39142573 -1.0499699 -0.41864496 0.19844624
383	-3.36383 -0.90976834 0.90592504 0.7298749 -0.92547315 0.29217035 1.4605532 1.638369 0.33598307 -1.4537954 0.092429236 0.99471354 0.31005448 -0.29534614 0.1493474 1.6000822 -1.1328537 -0.54814583 0.87644136 1.8136408 -0.7780778 0.55104625 -1.5911129 -0.20200714 0.92461467 -0.51552624 -1.2452548 1.2490929 0.122411504 -0.18817896 -0.33638218 -0.37276077 0.79816276 -0.9689087 0.16194019 0.23100019 0.32928547 -1.0648052 1.060133 -0.23302193 -1.4197252 0.30790082 0.18593553 0.20695704 -0.05506203 -1.0567471 1.0495955 -3.15041 -0.6824009 -0.63067967 0.062113713 1.618507 0.26622853 1.6024615 -0.22396916 0.18025465 1.6729733 -0.29168195 -0.852987 -1.7598587 1.0148304 1.0641102 1.3113381 0.7559925
2124	1.1636521 -0.6031697 0.26604807 -0.0635149 0.43898657 0.34178236 -0.15927649 -0.533931 -1.1262043 -0.6464706 -1.3990929 1.1425425 -0.03523692 -0.5659961 -0.18197984 0.8315861 -0.2511614 -0.20846844 -0.85898185 -0.19505407 0.13046506 0.63398284 -0.80722207 -0.5868181 1.4623857 0.28824082 0.033474293 -0.1974492 0.45455533 0.1517398 0.6057289 -1.2010813 0.4443138 1.3900267 1.4011228 0.6562721 1.6679095 0.3598886 -0.5231622 1.1700064 -0.38369074 -0.12996486 -2.073276 -1.0619462 -0.2999032 -1.4577482 -0.6270097 -0.42496496 0.1716179 0.2299465 -0.71932817 -0.5589299 -0.69579595 -0.2163213 -0.42461348 -0.5632886 -1.1639276 -1.5568265 0.67423093 0.8278494 1.3404455 -0.7374405 0.24269837 -1.1923397
2537	-0.067981586 -0.19925815 -0.61076117 -0.86025834 -0.14650431 -0.27786323 -0.07648191 -0.6100787 -0.03136708 0.7764205 0.28846526 -0.08540225 -0.47462958 -0.3710442 -0.3923155 0.57719576 0.30160305 -0.2716132 0.1266992 0.24912459 0.43199408 -0.031097803 -0.0669636 -0.27525023 0.753746 0.7339522 -0.10421304 0.28699124 -0.1651943 0.19547565 -0.08373416 0.2373632 -0.2352054 -0.5148769 0.5290968 0.07777444 0.00803645 -0.3011331 -0.68404126 -0.61788404 0.107442036 -0.2150809 0.26267213 0.3456838 -0.2421196 0.6100555 0.26057568 -1.0813527 -0.040840242 0.027316839 -0.35469836 0.56067014 0.13372108 0.6787317 -0.39014938 -0.1495589 0.66533124 0.09940878 0.67197526 0.07123557 -0.12128212 0.36752167 -0.11047184 0.6401863
1086	0.46955258 -0.68925154 1.2725936 0.016882433 -1.6278036 0.70229566 -0.24179637 -0.5788731 1.1980416 -0.4847005 -0.7444908 -0.4385359 0.91778976 -0.8693731 1.1120238 0.22988994 0.1386804 -1.1092093 0.05025528 1.1512932 -0.5803857 -0.4153691 0.14699104 -0.2781286 2.1174767 0.22201927 0.49547222 -0.265682 0.2853849 0.11681889 1.2709492 -0.2514279 1.3234171 0.6649315 1.0581744 -0.22120498 0.11842392 -0.38736627 1.122859 -0.34732598 -0.3252864 -1.2072066 -0.7082503 -0.45568204 -1.1728798 0.3884973 -1.2254126 0.51525784 -0.39501292 0.6628633 -0.28525665 0.43927836 0.66177785 -0.14844093 -0.072885536 -1.3723373 0.4832871 -0.8220972 0.6857677 1.421784 1.1510781 -0.90189934 -0.066366635 -0.45217377
2440	-0.75572443 0.27645338 -0.2237937 1.3572985 0.015928071 1.8940389 1.5063193 -0.48939115 -1.219566 0.6142568 -1.6158628 0.7169955 0.13292307 1.4807612 -0.05768849 -0.6344169 0.63759935 0.7856253 -1.4239844 0.23328415 -0.8906008 -0.8385086 -0.4641264 0.15939058 -0.3769259 0.37907347 -1.9490346 1.2482543 0.69589305 -1.477715 2.0054276 -0.035013124 0.006062329 -1.7865691 0.25918156 0.73301935 1.3330573 -1.8383923 0.98916656 1.3977556 -0.037762556 0.5060863 -0.87749165 -1.1243873 1.070974 0.2267004 0.09812008 0.056567892 0.73000544 0.07818454 -0.51671636 0.70394546 0.4174696 -0.398384 0.93919206 0.20486127 -0.35569185 -0.63255775 0.7440972 -0.52545315 1.1250982 0.705667 1.9323363 -0.2500419
1110	-0.77798927 0.6614667 -0.36144373 -1.711701 0.32023233 0.6691966 1.2238662 -0.43419865 -0.016942577 0.8966987 -0.59295964 0.13649549 0.77479285 -1.0504934 -0.013171509 -0.67220926 -0.21991502 0.18262728 -0.56409204 -1.3755698 -1.8994868 0.98121107 -0.37122506 -1.509561 0.965109 -1.5366609 -0.37048873 -1.0721598 -0.83195496 0.24107164 1.6582079 -0.15617481 -0.4818312 1.4361186 1.2477689 0.16258696 0.5152826 -0.4591926 0.5987073 0.49625915 -0.40669757 -0.9890856 -0.35752505 0.2457188 -0.37145594 0.68642443 0.3831402 -0.2290805 0.42689148 0.49831462 -0.90347946 0.5446875 -0.58168954 -0.47571552 -0.61380875 -0.92415994 0.7210048 0.28696698 0.17710036 0.51705277 0.009846792 -0.62578976 1.6140758 -0.50057703
1764	-1.8116773 -0.5742109 0.20407133 0.124931246 0.7941141 0.4542811 0.093892455 -0.3385578 0.7842984 1.066377 -0.3174578 0.37348235 0.047663398 0.23983084 -0.7284401 0.9765872 0.10081293 -1.1419657 1.2153376 -0.44345576 -2.2904994 -0.028557733 1.2186007 -1.1818603 -1.2070577 1.1168468 -0.81444186 1.0666573 -1.2861325 1.1511507 0.17923063 -0.020279117 -1.0073266 0.15791765 0.23857978 0.71755874 0.74147487 -0.66062313 0.07001929 -1.0728477 -1.2586895 1.1066265 -0.3813745 -1.0421314 -0.56633997 -0.87423754 -0.39639178 0.3848065 -0.9430587 0.30294296 1.0918989 0.20521939 -0.96473897 1.1951451 -0.19242893 -0.64698946 0.05256086 0.29747486 0.82883847 1.6219558 -0.019112106 -0.43759868 0.33587623 -0.6974623
1848	-0.14798166 -0.15003757 -1.5374873 1.1666312 0.62385386 0.3573229 -0.36948663 1.5338174 1.2661034 0.13462254 -0.3764542 -0.8150172 0.29983315 0.8766463 -0.44668972 -0.6191884 -0.020713758 -0.63954806 -1.0154148 -0.3326139 0.46951345 -0.46013975 -0.30763417 -1.4651874 0.17195821 -0.59585416 -0.99172777 -1.0928123 -0.77763027 -0.44044152 -0.29581738 1.7497913 1.4285553 0.61394924 0.26027697 0.5507834 -0.008521646 -0.6658711 -0.29548568 0.7218151 -0.5941948 -0.7530918 -0.66955876 -0.29520762 -0.49907517 1.1758355 -0.8225965 -0.23716153 -0.2394272 0.05584742 -0.4364132 -0.8561137 0.184784 1.5628585 -0.035306264 1.5009146 0.7612039 0.63267154 0.75913024 0.75836873 0.26526344 0.76380694 0.7051751 -1.0902526
2538	0.10447806 -0.005951997 -0.041895702 0.025273975 0.06293925 -0.08952911 0.2638062 0.17521347 0.3756783 0.3290125 -0.13409247 -0.040708292 0.15413675 0.22382358 0.04528591 -0.0039001778 0.2421006 -0.02952269 -0.30888146 0.15634541 -0.04994255 0.04759769 -0.0013040137 0.18852249 0.30489948 -0.1476076 -0.23864773 0.06746268 -0.48197517 0.25527626 -0.32252306 0.19357316 0.040016152 -0.17967518 0.21797732 0.049330894 -0.07523406 -0.3295382 0.28922868 0.08278495 -0.16046704 -0.14099959 0.29816175 -0.04086396 0.22318299 -0.0742989 0.029700417 0.072439015 0.282022 -0.37013093 -0.14522341 -0.32467362 -0.05929013 0.36749643 0.6223454 0.3285706 -0.22835906 0.0267834 0.4737022 0.22112614 -0.10366732 0.19591814 0.08496447 0.25997922
1442	0.1848119 -0.22588283 -0.6464416 0.7284757 0.6732466 0.6022565 1.232163 1.163643 0.85501397 1.0665249 -0.27848774 0.3067891 0.88843983 -0.46202782 -0.092857845 -0.28398404 2.0020957 -1.0617046 -0.16814962 0.5860861 0.57894784 -1.9910495 0.28683552 -0.64538854 1.8363683 0.4973952 -1.4604862 -1.1497016 -0.043568574 1.3529592 -0.3073935 -0.8292316 0.8388699 -1.1811408 -0.29702547 1.1510825 0.46460915 -0.6827986 0.92562973 -0.36926654 -1.0048974 0.5602547 0.25334793 -1.3601866 0.5807824 0.27522215 -0.7196007 -0.8545137 -0.100932665 0.12232135 -0.7108569 -0.9944022 -0.03774797 0.08818943 -0.6838807 2.0040894 0.53733057 -1.3299936 1.0158359 1.8067551 -0.30376384 -1.7168922 -0.23153234 0.58998173
1114	-0.7325582 0.70025986 0.491522 -0.34899628 -0.48462057 0.41019076 1.9676938 0.41957834 -1.2146566 0.45182222 0.40664244 1.0382181 0.20861444 1.1127926 0.84363633 -0.3495967 1.2769728 -1.5059577 0.06284571 -0.39357513 0.64844054 -0.5298912 -1.3344332 0.09238768 0.35698116 -0.9355285 0.3378203 -1.0090023 0.6814374 -0.09642309 0.8296498 1.4930806 1.8470379 0.033820722 -0.6138514 1.3836755 -0.014519542 -1.012571 -0.0999286 0.7035016 0.43736166 1.1275916 -1.0191072 -0.93673676 0.580224 1.8071501 -0.59258145 1.4571291 0.5148496 -0.9971439 0.08549917 -1.1539733 0.19281721 -0.47019178 -0.42490718 0.07451984 -0.09285415 -0.27909607 1.5808452 -0.06702313 -0.04483495 -1.7101812 0.13528275 -2.064512
1142	-0.1543523 0.5699657 -0.9499959 0.21298774 0.7633667 -0.3987553 0.5743988 0.6253426 -0.12734589 0.4030984 -0.04337433 -0.7444268 -0.14603928 -0.13245708 0.44746172 0.011616281 0.07206774 -0.881265 -0.5905988 -0.019081267 -0.41380274 0.71306795 0.24014333 -0.17092903 0.4892866 -0.042410783 0.3900355 0.17588529 1.0022312 0.12249199 -0.6896004 -0.03481783 0.5559849 0.21925987 -0.075261176 -0.08304333 0.18216234 0.96466595 0.24868667 0.5457737 0.36017537 0.36509278 -0.58290696 -0.8631325 -0.40345353 1.1828207 -0.5374107 -0.1427549 -0.48237127 0.20732862 -0.2789469 0.34438384 -0.09635927 0.24074481 0.06888369 -0.40887624 -0.94656396 0.24273914 0.9264877 -0.44443232 0.6846809 -0.8607726 0.30572593 -0.07235821
1116	0.68311703 0.2590273 -0.25408608 0.9922408 0.13663152 0.88080037 1.0172209 0.124965705 -0.9841004 1.2222109 -1.0823512 0.5328835 0.6008601 0.53307784 -0.041622743 0.86944723 0.26112813 -0.34543166 -1.0261958 1.1692021 0.5638258 -1.1380615 -1.4688494 0.59163743 1.6038206 0.44454 0.80419487 0.7905895 -1.4704199 0.005012963 -0.27931696 0.6203105 0.33129257 -0.19215995 -0.09079597 0.18509153 1.7864468 1.0601588 -1.4326966 0.25884244 -0.41076657 -1.0838901 -0.81384385 0.071139544 -0.31581447 -0.28201705 1.4067502 0.35240573 -0.79798275 0.6274959 -0.84084004 0.43660107 0.45065176 -0.60991484 -0.2778647 -0.2030319 1.2098516 0.8150387 0.053722896 -0.27131957 0.9192279 -0.30540115 0.33287424 -0.4138587
2539	-0.20751856 0.94245505 0.1601672 -0.98963803 -0.4266444 0.33492196 0.08657798 0.32834196 0.5371624 0.6054477 -0.59061193 -0.4190651 0.3971308 1.0154625 0.3573922 0.6229356 -0.28354126 0.20793268 -1.1976835 -0.046897434 -0.43855232 0.39913362 -0.1802786 -0.7334155 0.7181584 0.43288308 -0.34596536 -0.103189446 -0.18788634 -0.08238132 0.1816592 0.18671136 -0.49291947 -0.47359943 0.2540097 -0.02683403 0.13937587 0.71665925 0.5398142 -0.24625933 0.22169112 0.24553823 0.38784227 -0.70528454 0.6320313 0.42624167 0.47699785 -0.04622522 0.2068489 0.01776249 -0.6606249 -0.048596367 0.24119829 -0.092741184 -0.311054 0.066227876 -0.4395877 0.5395685 0.11707549 -0.5448447 0.5171124 0.42699954 -0.09946079 -0.39498585
770	0.28630185 -0.97456825 0.29358894 -1.7936066 -0.53945017 1.0169063 -1.3204254 0.9481778 0.2005267 0.55557346 -1.0074009 -0.0018202737 -0.7420075 -0.7652575 -0.608778 -0.68434805 -0.45850608 -0.27775753 -1.375277 0.8735181 -0.8299047 0.2749882 -0.19382109 0.04630053 1.0715239 0.7351974 -0.21785152 -1.1927776 0.4645959 -1.2712661 -0.16654995 0.8689359 1.0882756 0.36567438 1.6975821 0.8255364 -0.36909163 -0.533374 -0.6073294 1.5137806 0.13030633 -0.7866328 0.62728035 0.28468177 -1.2667576 0.73398364 0.3345479 0.51363 0.10399014 -0.9978589 -0.6570192 -0.17574114 0.6878464 1.1467301 0.282798 -1.3430488 -1.4529848 0.86684656 0.5178839 0.84262574 1.4804065 -0.740686 -0.5323706 0.16804221
2540	0.8601706 0.6597087 -0.044474266 1.2096747 -0.702255 -0.030011281 0.65811443 0.008862302 -0.8171797 -1.3308407 -0.21094766 0.97021866 0.08389215 0.072382815 -0.25842956 -0.5187279 0.47599268 0.13518244 -0.7345811 0.34894153 0.41251993 0.29416046 -0.4776013 0.20429924 0.34073988 -0.57078016 -0.39513454 -0.5531835 0.6922673 -0.06410489 0.38897136 0.6043982 -0.10940434 -0.9637055 -0.5174278 -0.39899015 0.43000937 -1.1668328 -0.17318209 -0.9342535 -0.5298498 0.25294653 -0.31261984 0.34253508 -0.058420263 0.076421484 -0.8789208 -0.4067773 0.31805432 -0.17546242 -0.09543795 -1.3523372 1.2607925 -0.2320832 -0.43085945 1.023473 -0.11262943 0.55996776 -0.48053026 0.4279387 -0.5576355 0.21996321 0.24386352 0.24422453
474	-0.5576721 1.8237629 -2.425093 -0.42511213 -0.17755067 1.2210017 -0.15615863 1.4136726 -0.6131771 0.44837362 -1.4968088 -0.34850496 1.2774832 0.57237995 0.038903527 -0.052436106 0.57358897 -1.6861583 -1.9289532 -0.13258763 0.38339746 -0.025609247 -0.4654676 0.11175951 0.6813532 0.7236281 -0.48741704 0.19716115 -0.18395603 1.7721069 -0.7783351 -0.36465627 -0.48242623 0.6972501 0.7257553 0.60114396 1.2004137 0.72290766 0.06269817 0.9945794 -0.057939813 -1.2739817 0.22102156 -0.92270184 0.62255305 0.6405266 -0.12782298 1.4436502 -0.21121758 -0.35541585 -0.82948923 -0.22145155 0.35655716 1.1771162 0.57021827 -0.4489295 -1.3747876 -0.06940745 -0.11747524 -0.09596179 0.5030191 -0.63839185 -0.37904572 -0.39300597
2541	-0.3340049 -0.099160634 -0.1275972 -0.33245537 -0.51382124 -0.8363394 -0.49330685 -0.07475374 0.4295827 0.31558847 0.13226391 -0.34392354 0.16951 0.6320645 0.06566341 -0.20702508 -0.3370167 -0.7679061 -0.06360698 -0.67897314 0.236945 -0.34447894 -0.19029093 -0.17892843 -0.014876764 -0.034032717 0.5566933 0.26290172 0.2382653 -0.042467356 -0.54708374 -0.28323704 -0.0210261 0.3025126 0.12236476 0.40568426 -0.5051294 -0.013594817 -0.10238872 -0.36972588 -0.5712785 0.2505144 0.22423652 -0.13966048 -0.1758021 -0.26972437 -0.14943646 -0.2562232 0.5683787 0.8278929 -0.17847642 -0.18996216 -0.9976137 0.016740661 -0.15076715 0.32473457 -0.24236444 0.5369249 0.12897883 -0.3651188 0.122889295 0.31916577 0.23307607 0.2581181
1022	1.0522873 -0.43140608 -0.45301992 1.7011486 -0.19043303 -0.91388285 0.4298699 0.014898462 0.24966112 0.14177169 -0.094697654 -0.10261081 0.5069453 -2.0969825 -0.12156183 0.057683773 0.8011049 -0.45562717 -0.87680453 0.98380035 0.42186555 0.2304005 -0.3531198 -1.5672146 0.6281588 0.18364589 -0.15966545 -1.9597375 1.204178 -0.1736961 -0.14701472 0.56217414 -0.24037737 -1.1863661 0.27051848 0.5423486 0.61684597 -1.1334774 1.0137217 -1.879076 -1.4053667 0.79599565 -0.17871371 0.5349576 0.4034521 -0.047973197 -1.028463 -0.108711645 0.7091518 -0.7668655 -0.83924276 -0.91172767 0.25082737 -0.015617475 0.0060625225 1.9774592 0.19831571 0.2571257 -0.7019623 1.3915396 -0.5029883 -0.748162 0.4299023 0.5916365
2512	-0.5483837 0.064521834 -0.2433918 -1.2546103 -0.6342842 -0.40177652 1.1224171 0.010110522 -0.12233012 0.171801 1.2801163 0.025094606 -0.22287625 -0.43814424 0.7263212 -0.07722294 0.14880854 0.8776962 -0.0683422 -0.3724743 -0.7257764 0.90269834 -0.42966104 0.053918518 0.5233457 -0.16715759 -0.5124357 -1.0421796 -0.6236945 -1.3307924 -0.24435273 0.046138883 -0.102410644 0.042524263 -0.6512551 0.36772057 1.1414955 -0.036109127 0.35446006 0.14357825 -1.2176116 0.77687526 0.6784498 -0.0057455427 0.7004848 0.8244368 -0.4715191 0.16148493 -0.41577762 -1.3227532 0.3348117 0.68578494 -0.033460822 -0.6859795 0.4979856 0.90496975 -0.7627168 -0.48610294 0.5373534 0.6566268 1.3987954 0.5123161 1.1321272 -0.20487678
1186	-0.1718742 0.14501674 1.4474787 -0.56566495 -0.5715979 1.9934548 0.34382057 1.2761853 0.28750372 0.342187 -0.34883294 0.9463887 -0.07104713 0.9396221 0.5586828 0.37876523 -0.66177076 0.096333526 0.2524945 0.81260705 0.26925063 -0.64867437 -0.56532323 0.38439998 0.4822079 -0.6067727 -2.0735312 0.49142608 -0.015669433 -1.0104351 -0.98656535 1.0231688 -0.64151335 -0.19101922 -1.4794385 0.83364856 1.4606845 -1.3228285 0.57689744 -0.6818186 -0.03714249 0.9058594 -0.11749189 -0.1820187 -0.4901144 0.031199694 -1.3964245 1.1813706 -0.9262011 -1.7275925 -0.08695586 -0.08797166 0.8565247 0.29497504 -1.1660905 1.4941164 -0.5569676 -0.51360875 1.0476599 -0.2767913 0.40131515 1.2620223 0.74497443 0.22354305
643	-1.8461301 -0.4368473 0.74989426 0.43154144 -2.2362638 -1.8162336 1.9906452 -0.37882575 1.3718452 -0.16176078 -0.74430186 2.004024 -0.19449016 -0.60493034 1.2664121 0.659407 -0.074932784 -1.470093 -1.271646 0.673211 -1.1328309 -1.43357 -0.052822217 -0.34994248 2.1412506 -1.708754 0.19635722 1.009131 1.0801148 -2.2396784 0.12312856 0.8212477 -0.7797104 -0.43945116 0.6267836 2.4225094 0.66685236 0.8702472 1.1660148 -0.3902175 1.2720966 -0.7385136 0.4650723 1.1433964 1.8126277 0.39932054 -0.82761854 -0.40180093 -1.0220237 2.2485693 -0.9933342 -0.9332161 -1.3376732 1.7954755 0.4569941 0.932629 -1.0029407 -1.7432954 1.6320107 -0.20882717 -1.0542116 0.56982905 0.5471973 -0.15801156
79	-0.7945723 0.7297009 -0.11274376 0.2895623 -1.3673275 1.4320744 1.1005147 0.2711655 -1.136514 1.1236247 0.9474212 0.54949707 -1.2386723 -0.22781092 0.08926922 0.71847516 -0.58316344 1.4020865 -0.32096988 0.021649845 -1.0366654 -0.68168986 0.7209837 -0.70098376 0.0048675537 -0.93819237 -1.6179407 -0.15537934 0.4326964 0.14671482 1.3222681 0.7148198 -0.58793825 0.22691897 0.8141953 -0.030877128 1.6376073 -0.9142162 -1.1233569 0.68944937 -0.68292785 0.016962465 0.40964454 -1.1500401 0.5383595 -0.39841425 -0.67301273 0.21930891 0.563751 -0.49765214 -0.033227466 -0.4110896 -0.31958893 1.1585184 -0.20496413 0.7388748 0.06369187 0.11551205 1.2103829 0.6106981 -0.270111 -0.7776381 0.7104315 0.15317059
